No	Species	Species_ID	Functional_group	Family	Order	Sex	k	Linf_cm	Type_L	t0_yr	M_m	F_m	Z_m	M_method	Length_at_first_capture_cm	Length_at_recruitment_cm	L50_female_cm	A50_female_yr	Lifespan_yr	L50_Theo_cm	Exploited	In_ECS.SCS	Questionable	note	Ref_author	Ref_year	a_LW	b_LW	c_LW	note_LW	Sample_size	Growth_curve_fitting
1034	Scomberomorus_commerson	143	Pelagic	Scombridae	Scombriformes	B	0.127	172.82	FL	-4.211	0.488	0.24	0.693	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Mclwain	2005	0.00001277	2.889	NA	NA	114	Non_linear
1035	Scomberomorus_commerson	143	Pelagic	Scombridae	Scombriformes	B	0.796	122.59	FL	-0.315	0.305	0.217	0.522	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Mclwain	2005	0.0000125	2.911	NA	NA	151	Non_linear
1036	Scomberomorus_commerson	143	Pelagic	Scombridae	Scombriformes	B	0.261	150.31	FL	-1.726	0.407	0.141	0.822	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Mclwain	2005	0.00000616	3.051	NA	NA	116	Non_linear
1037	Amblygaster_sirm	235	Reef	Clupeidae	Clupeiformes	B	1.4	26	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1993	NA	NA	NA	NA	349	Non_linear
1038	Herklotsichthys_quadrimaculatus	236	Reef	Clupeidae	Clupeiformes	B	2.9	10	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1993	NA	NA	NA	NA	1041	Non_linear
1039	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	4.5	7.2	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1993	NA	NA	NA	NA	659	Non_linear
1040	Bathyraja_kincaidii	238	Elasmobranch	Arhynchobatidae	Rajiformes	B	0.21	55.78	TL	-2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Perez	2011	NA	NA	NA	NA	187	Non_linear
1041	Leiognathus_splendens	239	Demersal	Leiognathidae	Perciformes	B	0.7	19	TL	NA	1.61	0.23	1.84	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1042	Leiognathus_bindus	240	Demersal	Leiognathidae	Perciformes	B	0.85	11.5	TL	NA	2.1	0.72	2.82	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1043	Upenus_sulphureus	241	Demersal	Mullidae	Perciformes	B	0.85	17	TL	NA	1.88	0.33	2.21	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1044	Johnius_coitor	242	Demersal	Sciaenidae	Acanthuriformes	B	1.05	26.5	TL	NA	1.91	0.31	2.22	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1045	Saurida_tumbil	243	Reef	Synodontidae	Aulopiformes	B	0.65	54	TL	NA	1.14	0.05	1.19	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1046	Pomadasys_argyreus	244	Demersal	Haemulidae	Perciformes	B	0.8	18	TL	NA	1.78	0.34	2.12	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1047	Arius_thalassinus	245	Demersal	Ariidae	Siluriformes	B	0.45	68	TL	NA	0.84	0.2	1.04	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1048	Carangoides_malabaricus	246	Reef	Carangidae	Carangiformes	B	0.8	32	TL	NA	1.52	0.55	2.07	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1049	Equulites_elongatus	247	Demersal	Leiognathidae	Perciformes	B	1	13.4	TL	NA	2.24	0.26	2.5	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1050	Pentaprion_longimanus	248	Demersal	Gerreidae	Perciformes	B	1.7	14.5	TL	NA	3.1	0.3	3.4	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1051	Nemipterus_japonicus	249	Demersal	Nemipteridae	Perciformes	B	0.65	28.5	TL	NA	1.37	0.31	1.68	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1052	Pennahia_anea	250	Demersal	Sciaenidae	Acanthuriformes	B	0.8	29	TL	NA	1.56	0.36	1.92	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1053	Nemipterus_hexodon	251	Demersal	Nemipteridae	Perciformes	B	0.75	28	TL	NA	1.51	0.25	1.76	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1054	Leiognathus_equulus	252	Demersal	Leiognathidae	Perciformes	B	0.75	22	TL	NA	1.61	0.49	2.1	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1055	Pomadasys_maculatus	253	Reef	Haemulidae	Perciformes	B	0.75	23.5	TL	NA	1.58	0.2	1.78	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1056	Secutor_insidator	254	Demersal	Leiognathidae	Perciformes	B	1	12.3	TL	NA	2.29	0.22	2.51	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1057	Priacanthus_tayenus	255	Reef	Priacanthidae	Perciformes	B	0.6	29.5	TL	NA	1.28	0.03	1.31	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1058	Nemipterus_nematophorus	256	Demersal	Nemipteridae	Perciformes	B	0.7	29.5	TL	NA	1.42	0.36	1.78	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1059	Psettodes_erumei	257	Demersal	Psettodidae	Pleuronectiformes	B	0.33	54.5	TL	NA	0.73	0.12	0.85	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1060	Gazza_minuta	258	Demersal	Leiognathidae	Perciformes	B	0.85	13.5	TL	NA	2.01	0.43	2.24	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1061	Priacanthus_macracanthus	12	Demersal	Priacanthidae	Perciformes	B	0.95	29	TL	NA	1.74	0.34	2.08	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1062	Terapon_theraps	259	Reef	Terapontidae	Perciformes	B	0.85	21.5	TL	NA	1.76	0.12	1.88	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1063	Nemipterus_virgatus	18	Demersal	Nemipteridae	Perciformes	B	0.75	23.6711	FL	NA	1.5	0.26	1.76	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1064	Upeneus_tragula	260	Reef	Mullidae	Perciformes	B	0.9	20.5	TL	NA	1.85	0.32	2.17	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1065	Stolephorus_indicus	261	Pelagic	Engraulidae	Clupeiformes	B	0.8	15.5	TL	NA	1.87	0.39	2.26	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Silvestre	2004	NA	NA	NA	NA	NA	Length_based
1066	Sillago_japonica	262	Demersal	Sillaginidae	Perciformes	F	0.149	53.02	TL	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sulistono	1999	NA	NA	NA	NA	NA	Non_linear
1067	Sillago_japonica	262	Demersal	Sillaginidae	Perciformes	M	0.125	60.25	TL	0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sulistono	1999	NA	NA	NA	NA	NA	Non_linear
1068	Thunnus_albacares	152	Pelagic	Scombridae	Scombriformes	B	0.392	175	FL	0.00306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sun	2003	0.00002266	2.982	NA	cm_kg	3328	Length_based
1069	Xiphias_gladius	111	Pelagic	Xiphiidae	Carangiformes	F	0.13	267.411	FL	-2.302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sun	2002	NA	NA	NA	NA	334	Non_linear
1070	Xiphias_gladius	111	Pelagic	Xiphiidae	Carangiformes	M	0.198	207.52	FL	-1.955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Sun	2002	NA	NA	NA	NA	293	Non_linear
1071	Scomberomorus_commerson	143	Pelagic	Scombridae	Scombriformes	B	0.24	189	FL	-0.29	0.41	1.3	1.65	Pauly	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Aminollah	2009	0.0224	2.7296	NA	cm_kg	NA	Length_based
1072	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	F	0.0513	180.9115	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Thompson	2005	NA	NA	NA	NA	227	Non_linear
1073	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	M	0.0418	207.1777	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Thompson	2005	NA	NA	NA	NA	177	Non_linear
1074	Raja_rhina	165	Elasmobranch	Rajidae	Rajiformes	B	0.0473	190.698	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Thompson	2005	NA	NA	NA	NA	404	Non_linear
1075	Squalus_acanthias	263	Elasmobranch	Squalidae	Squaliformes	B	0.034	121.4	TL	-12.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Tribuzio	2010	NA	NA	NA	NA	NA	Non_linear
1076	Squalus_mitsukurii	113	Elasmobranch	Squalidae	Squaliformes	F	0.041	107	TL	-10.09	NA	NA	NA	NA	NA	NA	69	NA	NA	NA	Yes	Yes	No	NA	Wilson	1994	NA	NA	NA	NA	105	Non_linear
1077	Squalus_mitsukurii	113	Elasmobranch	Squalidae	Squaliformes	M	0.155	66	TL	-4.64	NA	NA	NA	NA	NA	NA	48	NA	NA	NA	Yes	Yes	No	NA	Wilson	1994	NA	NA	NA	NA	102	Non_linear
1078	Mustelus_californicus	265	Elasmobranch	Triakidae	Carcharhiniformes	F	0.218	142.4	TL	-1.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	31	Non_linear
1079	Mustelus_californicus	265	Elasmobranch	Triakidae	Carcharhiniformes	M	0.35	101.8	TL	-1.002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	27	Non_linear
1080	Mustelus_californicus	265	Elasmobranch	Triakidae	Carcharhiniformes	B	0.168	154.4	TL	-1.271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	58	Non_linear
1081	Mustelus_henlei	266	Elasmobranch	Triakidae	Carcharhiniformes	F	0.225	97.6	TL	-1.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	56	Non_linear
1082	Mustelus_henlei	266	Elasmobranch	Triakidae	Carcharhiniformes	M	0.285	86.1	TL	-1.086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	15	Non_linear
1083	Mustelus_henlei	266	Elasmobranch	Triakidae	Carcharhiniformes	B	0.224	87.7	TL	-1.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Yudin	1990	NA	NA	NA	NA	71	Non_linear
1084	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	F	0.094	58.59	FL	-8.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1085	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	M	0.03	68.19	FL	-26.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1086	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	F	0.078	65.19	FL	-8.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1087	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	M	0.061	63.8	FL	-12.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1088	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	F	0.152	57.22	FL	-4.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1089	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	M	0.182	62.39	FL	-1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1090	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	F	0.25	61.71	FL	-0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1091	Gadus_chalcogrammus	267	Benthopelagic	Gadidae	Gadiformes	M	0.331	55.6	FL	-0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Akira	2001	NA	NA	NA	NA	NA	Non_linear
1092	Tenualosa_ilisha	268	Pelagic	Clupeidae	Clupeiformes	B	0.36	52.5	TL	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Al-Baz	1995	0.007	3.104	NA	cm_g	NA	Non_linear
1093	Epinephelus_labriformis	269	Demersal	Serranidae	Perciformes	B	0.214	30.9771	TL	-0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Craig	1999	NA	NA	NA	NA	NA	Non_linear
1094	Epinephelus_labriformis	269	Demersal	Serranidae	Perciformes	B	0.318	25.6165	TL	-2.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Craig	1999	NA	NA	NA	NA	NA	Non_linear
1095	Cephalopholis_panamensis	270	Reef	Serranidae	Perciformes	B	0.196	24.9047	TL	-4.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Craig	1999	0.00002	3.0344	NA	mm_g	123	Non_linear
1096	Rhincodon_typus	271	Elasmobranch	Rhincodontidae	Orectolobiformes	B	0.021	1534	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Hsu	2015	NA	NA	NA	NA	NA	Non_linear
1097	Thunnus_alalunga	151	Pelagic	Scombridae	Scombriformes	F	0.077	169.32	FL	-2.573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Labelle	1993	NA	NA	NA	NA	58	Non_linear
1098	Thunnus_alalunga	151	Pelagic	Scombridae	Scombriformes	M	0.168	122.037	FL	-0.907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Labelle	1993	NA	NA	NA	NA	70	Non_linear
1099	Thunnus_alalunga	151	Pelagic	Scombridae	Scombriformes	B	0.134	121.024	FL	-1.922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Labelle	1993	NA	NA	NA	NA	484	Non_linear
1100	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	2.7	8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	100	Non_linear
1101	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	3.3	8.6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	140	Non_linear
1102	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	4.5	7.6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	249	Non_linear
1103	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	3.1	10.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	197	Non_linear
1104	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	7.4	6.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	116	Non_linear
1105	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	7.1	4.9	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	78	Non_linear
1106	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	3.4	9.3	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	144	Non_linear
1107	Spratelloides_delicatulus	237	Reef	Clupeidae	Clupeiformes	B	5.1	7.2	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	120	Non_linear
1108	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	5.3	7.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	130	Non_linear
1109	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	4.1	8.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	60	Non_linear
1110	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	5.4	7.8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	NA	Non_linear
1111	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	7.2	4.3	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	NA	Non_linear
1112	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	6.8	5.8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	158	Non_linear
1113	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	7.1	7.6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	NA	Non_linear
1114	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	6.2	4.2	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	NA	Non_linear
1115	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	7.1	7.9	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	85	Non_linear
1116	Spratelloides_gracilis	272	Reef	Clupeidae	Clupeiformes	B	7.2	5.2	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	100	Non_linear
1117	Spratelloides_lewisi	273	Reef	Clupeidae	Clupeiformes	B	5.7	6.8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	199	Non_linear
1118	Spratelloides_lewisi	273	Reef	Clupeidae	Clupeiformes	B	8.9	6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	160	Non_linear
1119	Spratelloides_lewisi	273	Reef	Clupeidae	Clupeiformes	B	4.3	7	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Milton	1991	NA	NA	NA	NA	178	Non_linear
1120	Atractoscion_nobilis	274	Demersal	Sciaenidae	Acanthuriformes	B	0.18	140.84	TL	-0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Romo-Curiel	2015	NA	NA	NA	NA	95	Non_linear
1121	Atractoscion_nobilis	274	Demersal	Sciaenidae	Acanthuriformes	B	0.19	141.2	TL	-1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Romo-Curiel	2015	NA	NA	NA	NA	116	Non_linear
1122	Atractoscion_nobilis	274	Demersal	Sciaenidae	Acanthuriformes	B	0.18	141.01	TL	-1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Romo-Curiel	2015	NA	NA	NA	NA	171	Non_linear
1123	Syngnathoides_biaculeatus	275	Reef	Syngnathidae	Syngnathiformes	M	0.82	28.5	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Barrows	2009	NA	NA	NA	NA	55	Non_linear
1124	Syngnathoides_biaculeatus	275	Reef	Syngnathidae	Syngnathiformes	F	0.1	26.1	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Barrows	2009	NA	NA	NA	NA	73	Non_linear
1125	Pristipomoides_argyrogrammicus	276	Reef	Lutjanidae	Perciformes	F	0.54	30.97	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Mah?	2017	NA	NA	NA	NA	59	Non_linear
1126	Pristipomoides_argyrogrammicus	276	Reef	Lutjanidae	Perciformes	M	0.52	28.99	TL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Yes	No	NA	Mah?	2017	NA	NA	NA	NA	52	Non_linear
1127	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.239	70.2	FL	-2.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	128	Non_linear
1128	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.335	67.3	FL	-1.617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	294	Non_linear
1129	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.195	67	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	NA	Non_linear
1130	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.243	68.1	FL	-2.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	543	Non_linear
1131	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.352	65.1	FL	-1.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	598	Non_linear
1132	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.357	66.6	FL	-2.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	542	Non_linear
1133	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.44	64.3	FL	-0.793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	684	Non_linear
1134	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.193	70.1	FL	-4.501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	267	Non_linear
1135	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.197	64.9	FL	-6.264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	757	Non_linear
1136	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.237	69.3	FL	-3.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	363	Non_linear
1137	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.219	67	FL	-3.827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	536	Non_linear
1138	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	M	0.307	68.3	FL	-1.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	605	Non_linear
1139	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	F	0.298	75.3	FL	-0.798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	165	Non_linear
1140	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	F	0.294	77.5	FL	-0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	485	Non_linear
1141	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	F	0.197	73.8	FL	-3.888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	1037	Non_linear
1142	Anoplopoma_fimbria	157	Bathydemersal	Anoplopomatidae	Scorpaeniformes	F	0.218	77.9	FL	-2.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	No	No	NA	Echave	2012	NA	NA	NA	NA	795	Non_linear
