No	Species	Species_ID	Location	Lat_min	Lat_max	Lat_mean	Lon_min	Lon_max	Lon_mean	Year_min	Year_max	Depth_min_m	Depth_max_m	Spp_depth_min	Spp_depth_max	SST_WOA	min_WOASST	max_WOASST	cv_WOASST	BT_WOA	min_WOABT	max_WOABT	cv_WOABT	mean_chla	min_chla	max_chla	cv_chla	BT_WOA_spp_depth	min_WOABT_spp_depth	max_WOABT_spp_depth	cv_WOABT_spp_depth
1164	Hippoglossus_stenolepis	278	Coastal_Alaska_2C	54	57	55.5	-138	-135	-136.5	1914	2014	27	274	NA	NA	8.953836879	8.604	9.452	0.020850445	NA	NA	NA	NA	1.203618444	0.457306294	5.213151991	0.645285884	5.425836879	5.025	8.618	0.079523626
1165	Hippoglossus_stenolepis	278	Coastal_Alaska_3A	56	60	58	-154	-138	-146	1914	2014	27	274	NA	NA	7.874527533	6.665	9.019	0.07385446	NA	NA	NA	NA	1.361857615	0.435078032	5.111860483	0.460897523	5.004292952	3.978	7.586	0.129866626
1166	Hippoglossus_stenolepis	278	Coastal_Alaska_3B	54	57	55.5	-165	-154	-159.5	1914	2014	27	274	NA	NA	6.206279518	4.225	7.069	0.138389446	NA	NA	NA	NA	1.823869359	0.682565312	4.906039494	0.312402808	4.421650602	1.951	6.951	0.226864708
1167	Bathyraja_interrupta	279	East_Bering_Sea	54	61	57.5	-180	-166	-173	2004	2007	NA	NA	23	1500	4.378078659	2.52	5.583	0.209295899	NA	NA	NA	NA	1.539865741	0.540492168	3.537159187	0.373317255	2.243520309	-0.874	4.746	0.406740846
1168	Bathyraja_interrupta	279	East_Bering_Sea	54	61	57.5	-180	-166	-173	2004	2007	NA	NA	23	1500	4.378078659	2.52	5.583	0.209295899	NA	NA	NA	NA	1.539865741	0.540492168	3.537159187	0.373317255	2.243520309	-0.874	4.746	0.406740846
1169	Bathyraja_interrupta	279	East_Bering_Sea	54	61	57.5	-180	-166	-173	2004	2007	NA	NA	23	1500	4.378078659	2.52	5.583	0.209295899	NA	NA	NA	NA	1.539865741	0.540492168	3.537159187	0.373317255	2.243520309	-0.874	4.746	0.406740846
1170	Bathyraja_interrupta	279	Gulf_of_Alaska	54	59	56.5	-164	-152	-158	2005	2007	NA	NA	23	1500	5.900189781	3.318	7.266	0.21291422	NA	NA	NA	NA	1.980516689	0.519294493	5.428771984	0.390792524	3.711556204	0.864	7.013	0.37592125
1171	Bathyraja_interrupta	279	Gulf_of_Alaska	54	59	56.5	-164	-152	-158	2005	2007	NA	NA	23	1500	5.900189781	3.318	7.266	0.21291422	NA	NA	NA	NA	1.980516689	0.519294493	5.428771984	0.390792524	3.711556204	0.864	7.013	0.37592125
1172	Bathyraja_interrupta	279	Gulf_of_Alaska	54	59	56.5	-164	-152	-158	2005	2007	NA	NA	23	1500	5.900189781	3.318	7.266	0.21291422	NA	NA	NA	NA	1.980516689	0.519294493	5.428771984	0.390792524	3.711556204	0.864	7.013	0.37592125
1173	Medialuna_californiensis	280	Santa_Catalina_Island	33.46	33.46	33.46	-118.49	-118.49	-118.49	2005	2007	6	12	NA	NA	16.43844444	16.154	16.794	0.014224297	NA	NA	NA	NA	1.0132121	0.620202453	2.492815379	0.539329306	16.11233333	15.819	16.342	0.011987081
1174	Acanthochromis_polyacanthus	98	Lizard_Orpheus_One_Tree_Islands_Australia	-23.5	-14.68	-19.09	145.3	152.08	148.69	2001	2003	NA	10	NA	NA	26.35945771	23.994	27.359	0.024836961	NA	NA	NA	NA	0.207023874	0.081540897	2.350196034	1.116503431	26.29113267	23.874	27.31	0.024988472
1175	Acanthochromis_polyacanthus	98	Lizard_Island_Australia	-14.68	-14.68	-14.68	145.3	145.3	145.3	2001	2003	NA	10	NA	NA	26.92755556	26.882	26.977	0.001242569	NA	NA	NA	NA	0.176760951	0.106229516	0.393684557	0.615132088	26.80555556	26.737	26.861	0.001603615
1176	Acanthochromis_polyacanthus	98	Orpheus_Island_Australia	-18.62	-18.62	-18.62	146.5	146.5	146.5	2001	2003	NA	10	NA	NA	26.70922222	26.649	26.763	0.001230096	NA	NA	NA	NA	0.363686897	0.21122027	0.775594212	0.468416616	26.63066667	26.585	26.676	0.001172821
1177	Acanthochromis_polyacanthus	98	One_Tree_Island_Australia	-23.5	-23.5	-23.5	152.08	152.08	152.08	2001	2003	NA	10	NA	NA	24.51922222	24.252	24.735	0.006710502	NA	NA	NA	NA	0.328802867	0.22529592	0.391928514	0.199095224	24.47155556	24.21	24.687	0.006794796
1178	Pomacentrus_moluccensis	282	Lizard_Orpheus_One_Tree_Islands_Australia	-23.5	-14.68	-19.09	145.3	152.08	148.69	2001	2003	NA	10	NA	NA	26.35945771	23.994	27.359	0.024836961	NA	NA	NA	NA	0.207023874	0.081540897	2.350196034	1.116503431	26.29113267	23.874	27.31	0.024988472
1179	Pomacentrus_moluccensis	282	Lizard_Island_Australia	-14.68	-14.68	-14.68	145.3	145.3	145.3	2001	2003	NA	10	NA	NA	26.92755556	26.882	26.977	0.001242569	NA	NA	NA	NA	0.176760951	0.106229516	0.393684557	0.615132088	26.80555556	26.737	26.861	0.001603615
1180	Pomacentrus_moluccensis	282	Orpheus_Island_Australia	-18.62	-18.62	-18.62	146.5	146.5	146.5	2001	2003	NA	10	NA	NA	26.70922222	26.649	26.763	0.001230096	NA	NA	NA	NA	0.363686897	0.21122027	0.775594212	0.468416616	26.63066667	26.585	26.676	0.001172821
1181	Pomacentrus_moluccensis	282	One_Tree_Island_Australia	-23.5	-23.5	-23.5	152.08	152.08	152.08	2001	2003	NA	10	NA	NA	24.51922222	24.252	24.735	0.006710502	NA	NA	NA	NA	0.328802867	0.22529592	0.391928514	0.199095224	24.47155556	24.21	24.687	0.006794796
1182	Merluccius_productus	283	Coastal_US	35	55	45	-132	-124	-128	NA	NA	NA	200	NA	NA	13.05570839	8.586	17.138	0.136329664	NA	NA	NA	NA	0.818102771	0.11159996	17.73248109	1.615333253	7.557456554	5.949	10.117	0.100294293
1183	Merluccius_productus	283	Coastal_US	35	55	45	-132	-124	-128	NA	NA	NA	200	NA	NA	13.05570839	8.586	17.138	0.136329664	NA	NA	NA	NA	0.818102771	0.11159996	17.73248109	1.615333253	7.557456554	5.949	10.117	0.100294293
1184	Decapterus_russelli	2	Coastal_Pakistan	23.7	25.39	24.545	61.7	68.06	64.88	2013	2014	NA	NA	40	275	26.65890476	25.965	26.987	0.008781722	NA	NA	NA	NA	2.824167483	1.520816652	7.578507255	0.532216722	18.85811111	16.203	26.851	0.18612118
1185	Gadus_chalcogrammus	267	Japan_Sea	39	43.5	41.25	138	141	139.5	1990	1996	200	300	NA	NA	13.78561039	10.527	17.331	0.123834618	NA	NA	NA	NA	0.820560594	0.551667777	1.767739234	0.250913721	1.990733766	0.769	13.671	1.364162522
1186	Gadus_chalcogrammus	267	Japan_Sea	39	43.5	41.25	138	141	139.5	1990	1996	200	300	NA	NA	13.78561039	10.527	17.331	0.123834618	NA	NA	NA	NA	0.820560594	0.551667777	1.767739234	0.250913721	1.990733766	0.769	13.671	1.364162522
1187	Argyrops_spinifer	115	Ad_Duqm	17	19.65	18.325	54.1	57.7	56.5	2001	2002	20	26	NA	NA	25.68485106	24.842	26.259	0.014023488	NA	NA	NA	NA	2.19607755	0.815773595	9.40409188	0.754941596	24.79487234	24.086	25.599	0.015621272
1188	Carcharhinus_plumbeus	161	Western_Australia	-35	-19	-27	116	122	113.8	NA	NA	NA	225	NA	NA	24.07298639	17.541	27.158	0.167146741	NA	NA	NA	NA	0.416480263	0.178908747	2.186960039	0.817643567	21.86412925	12.781	27.023	0.22649606
1189	Umbrina_roncador	132	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1190	Umbrina_roncador	132	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1191	Umbrina_roncador	132	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1192	Seriphus_politus	285	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1193	Seriphus_politus	285	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1194	Seriphus_politus	285	California	33.7	34.2	33.95	-120	-117.3	-118.65	2003	2004	NA	14	NA	NA	16.13122222	15.644	16.555	0.020209013	NA	NA	NA	NA	1.319508024	1.044262181	1.648596165	0.156605287	15.74244444	15.273	16.079	0.018147559
1195	Choerodon_rubescens	286	Houtman_Abrolhos_Islands	-29	-28.7	-28.85	113.5	114	113.75	1993	2001	2	40	NA	NA	21.77611111	21.582	22.001	0.007165449	NA	NA	NA	NA	0.310560635	0.176030198	0.909668815	0.773836922	21.435	21.143	21.844	0.010607149
1196	Scomberomorus_commerson	143	Kimberley_Coast_Australia	-20	-14	-16	120	128	124	1998	2002	15	200	NA	NA	27.82501742	26.734	28.389	0.014702839	NA	NA	NA	NA	0.365899614	0.137913754	2.044160035	0.71222751	22.54666551	15.277	28.096	0.195351208
1197	Scomberomorus_commerson	143	Kimberley_Coast_Australia	-20	-14	-16	120	128	124	1998	2002	15	200	NA	NA	27.82501742	26.734	28.389	0.014702839	NA	NA	NA	NA	0.365899614	0.137913754	2.044160035	0.71222751	22.54666551	15.277	28.096	0.195351208
1198	Scomberomorus_commerson	143	Kimberley_Coast_Australia	-20	-14	-16	120	128	124	1998	2002	15	200	NA	NA	27.82501742	26.734	28.389	0.014702839	NA	NA	NA	NA	0.365899614	0.137913754	2.044160035	0.71222751	22.54666551	15.277	28.096	0.195351208
1199	Scomberomorus_commerson	143	Pilbara_Coast_Australia	-22	-20	-20.5	114	121	117.5	1998	2002	15	200	NA	NA	26.06239726	25.383	27.021	0.013405551	NA	NA	NA	NA	0.670845181	0.188085197	3.475227469	1.051913512	23.58479452	18.664	26.958	0.120742781
1200	Scomberomorus_commerson	143	Pilbara_Coast_Australia	-22	-20	-20.5	114	121	117.5	1998	2002	15	200	NA	NA	26.06239726	25.383	27.021	0.013405551	NA	NA	NA	NA	0.670845181	0.188085197	3.475227469	1.051913512	23.58479452	18.664	26.958	0.120742781
1201	Scomberomorus_commerson	143	Pilbara_Coast_Australia	-22	-20	-20.5	114	121	117.5	1998	2002	15	200	NA	NA	26.06239726	25.383	27.021	0.013405551	NA	NA	NA	NA	0.670845181	0.188085197	3.475227469	1.051913512	23.58479452	18.664	26.958	0.120742781
1202	Scomberomorus_commerson	143	Gascoyne_Coast_Australia	-35	-22	-28.5	113	116	114.5	1998	2002	15	200	NA	NA	21.20047557	18.35	25.066	0.072326961	NA	NA	NA	NA	0.304504567	0.147015848	3.691042378	1.192910066	17.7726645	13.292	24.236	0.172689781
1203	Scomberomorus_commerson	143	Gascoyne_Coast_Australia	-35	-22	-28.5	113	116	114.5	1998	2002	15	200	NA	NA	21.20047557	18.35	25.066	0.072326961	NA	NA	NA	NA	0.304504567	0.147015848	3.691042378	1.192910066	17.7726645	13.292	24.236	0.172689781
1204	Scomberomorus_commerson	143	Gascoyne_Coast_Australia	-35	-22	-28.5	113	116	114.5	1998	2002	15	200	NA	NA	21.20047557	18.35	25.066	0.072326961	NA	NA	NA	NA	0.304504567	0.147015848	3.691042378	1.192910066	17.7726645	13.292	24.236	0.172689781
1205	Rachycentron_canadum	287	Mumbai	-19.25	-18.9	-19.075	72.75	72.77	72.76	2008	2009	33	229	NA	NA	25.23166667	25.061	25.394	0.004589276	NA	NA	NA	NA	0.069414233	0.067382143	0.071398571	0.022516565	18.70522222	18.622	18.787	0.002709131
1206	Sebastes_rufus	288	Morro_Bay_to_Eureka	35.56	40.8	38.18	-124.3	-120.87	-122.585	1987	1989	31	454	NA	NA	13.29544037	11.537	14.631	0.057457411	NA	NA	NA	NA	1.658441648	0.471906279	8.546394488	0.908848653	6.589229358	5.722	11.605	0.211460931
1207	Sebastes_rufus	288	Morro_Bay_to_Eureka	35.56	40.8	38.18	-124.3	-120.87	-122.585	1987	1989	31	454	NA	NA	13.29544037	11.537	14.631	0.057457411	NA	NA	NA	NA	1.658441648	0.471906279	8.546394488	0.908848653	6.589229358	5.722	11.605	0.211460931
1208	Bathyraja_trachura	182	East_Bering_Sea	55.95	60.16	58.055	-179.68	-168.92	-174.3	2004	2004	624	1138	NA	NA	4.306647945	2.747	5.273	0.164644622	NA	NA	NA	NA	1.446509918	0.651275849	2.924530714	0.264906014	2.45790411	-0.874	3.92	0.34864883
1209	Lutjanus_argentiventris	289	Mazatlan	23.13	23.4	23.265	-106.53	-106.33	-106.43	2002	2003	NA	60	NA	NA	25.86033333	25.662	26.081	0.005485279	NA	NA	NA	NA	0.58146842	0.328049358	1.519162788	0.634457604	18.20433333	18.076	18.328	0.005827905
1210	Pagrus_auratus	290	Denham_Sound	-26.2	-25.5	-25.85	113	113.5	113.25	1997	2004	NA	20	NA	NA	23.50511111	23.374	23.613	0.003393692	NA	NA	NA	NA	1.159770167	0.635652701	1.891535355	0.412366354	23.37822222	23.278	23.48	0.002710199
1211	Pagrus_auratus	290	Eastern_Gulf	-26	-25.4	-25.7	113.5	114	113.75	1997	2004	NA	16	NA	NA	23.46388889	23.345	23.609	0.0031362	NA	NA	NA	NA	NA	NA	NA	NA	23.305	23.136	23.556	0.005761755
1212	Pagrus_auratus	290	Freycinet_Estuary	-26.7	-26.2	-26.45	113.4	113.8	113.6	1997	2004	NA	12	NA	NA	22.753	22.642	22.836	0.002588685	NA	NA	NA	NA	0.274521385	0.222358754	0.331727081	0.143305901	22.74088889	22.623	22.822	0.002672141
1213	Upeneus_vittatus	291	Gulf_of_Suez	29.9	29.9	29.9	32.49	32.49	32.49	2002	2003	NA	100	NA	NA	20.973	20.66	21.286	0.021105652	NA	NA	NA	NA	0.44983439	0.362999896	0.536668885	0.272994956	19.5065	19.422	19.591	0.006126217
1214	Upeneus_tragula	260	Gulf_of_Suez	29.9	29.9	29.9	32.49	32.49	32.49	2002	2003	NA	42	NA	NA	20.973	20.66	21.286	0.021105652	NA	NA	NA	NA	0.44983439	0.362999896	0.536668885	0.272994956	20.209	19.754	20.664	0.031840624
1215	Hippoglossoides_robustus	292	East_Bering_Sea	60	61	60.5	-176	-173	-174.5	2006	2007	NA	NA	0	425	3.056875	2.711	3.507	0.069951459	NA	NA	NA	NA	1.43478077	1.385841606	1.563748046	0.035491126	0.908229167	-0.25	1.679	0.531534354
1216	Hippoglossoides_robustus	292	East_Bering_Sea	60	61	60.5	-176	-173	-174.5	2006	2007	NA	NA	0	425	3.056875	2.711	3.507	0.069951459	NA	NA	NA	NA	1.43478077	1.385841606	1.563748046	0.035491126	0.908229167	-0.25	1.679	0.531534354
1217	Hippoglossoides_elassodon	109	East_Bering_Sea	61	63	62	-176	-173	-174.5	2006	2007	NA	NA	0	1050	2.506479167	2.119	2.949	0.076023461	NA	NA	NA	NA	NA	NA	NA	NA	-0.630375	-1.565	1.077	-1.108305886
1218	Hippoglossoides_elassodon	109	East_Bering_Sea	61	63	62	-176	-173	-174.5	2006	2007	NA	NA	0	1050	2.506479167	2.119	2.949	0.076023461	NA	NA	NA	NA	NA	NA	NA	NA	-0.630375	-1.565	1.077	-1.108305886
1219	Hippoglossoides_robustus	292	East_Bering_Sea	60	61	60.5	-176	-173	-174.5	2006	2007	NA	NA	0	425	3.056875	2.711	3.507	0.069951459	NA	NA	NA	NA	1.43478077	1.385841606	1.563748046	0.035491126	0.908229167	-0.25	1.679	0.531534354
1220	Hippoglossoides_robustus	292	East_Bering_Sea	60	61	60.5	-176	-173	-174.5	2006	2007	NA	NA	0	425	3.056875	2.711	3.507	0.069951459	NA	NA	NA	NA	1.43478077	1.385841606	1.563748046	0.035491126	0.908229167	-0.25	1.679	0.531534354
1221	Hippoglossoides_elassodon	109	East_Bering_Sea	61	63	62	-176	-173	-174.5	2006	2007	NA	NA	0	1050	2.506479167	2.119	2.949	0.076023461	NA	NA	NA	NA	NA	NA	NA	NA	-0.630375	-1.565	1.077	-1.108305886
1222	Hippoglossoides_elassodon	109	East_Bering_Sea	61	63	62	-176	-173	-174.5	2006	2007	NA	NA	0	1050	2.506479167	2.119	2.949	0.076023461	NA	NA	NA	NA	NA	NA	NA	NA	-0.630375	-1.565	1.077	-1.108305886
1223	Scomberomorus_commerson	143	Persian_Gulf	27.5	30	28.75	50	52	51	2010	2011	10	70	NA	NA	25.90060526	23.898	27.142	0.03095707	NA	NA	NA	NA	1.326688546	0.947887134	2.137871825	0.27393891	21.93465789	20.438	26.214	0.072746524
1224	Anoplopoma_fimbria	157	CA_US_border	40.43	48.47	44.45	-127.6	-124.5	-126.05	2010	2010	55	182	NA	NA	12.4074252	10.897	13.607	0.045644045	NA	NA	NA	NA	1.021326389	0.37756796	9.450062706	1.071027226	7.591503937	7.09	8.81	0.033624158
1225	Anoplopoma_fimbria	157	CA_US_border	40.43	48.47	44.45	-127.6	-124.5	-126.05	2010	2010	183	549	NA	NA	12.4074252	10.897	13.607	0.045644045	NA	NA	NA	NA	1.021326389	0.37756796	9.450062706	1.071027226	5.302309711	4.764	8.81	0.152871685
1226	Anoplopoma_fimbria	157	CA_US_border	40.43	48.47	44.45	-127.6	-124.5	-126.05	2010	2010	550	1280	NA	NA	12.4074252	10.897	13.607	0.045644045	NA	NA	NA	NA	1.021326389	0.37756796	9.450062706	1.071027226	3.571734908	2.923	8.81	0.395668782
1227	Anoplopoma_fimbria	157	CA_US_border	40.43	48.47	44.45	-127.6	-124.5	-126.05	2010	2010	55	1280	NA	NA	12.4074252	10.897	13.607	0.045644045	NA	NA	NA	NA	1.021326389	0.37756796	9.450062706	1.071027226	3.571734908	2.923	8.81	0.395668782
1228	Anoplopoma_fimbria	157	Pt_Conception_to_Cape_Mendoncino	34.45	40.43	37.44	-124.7	-120.9	-122.8	2010	2010	55	1280	NA	NA	13.63402404	11.483	15.313	0.067417199	NA	NA	NA	NA	1.288823725	0.353980111	8.546394488	0.952243351	3.976216346	3.103	11.605	0.471279612
1229	Anoplopoma_fimbria	157	Mexico_to_Pt_Conception	32.5	34.45	33.475	-120.9	-116.65	-118.775	2010	2010	55	1280	NA	NA	15.92233708	14.652	17.686	0.054952793	NA	NA	NA	NA	1.128926813	0.403242477	4.085452308	0.717841331	5.238988764	3.362	11.364	0.372425947
1230	Otolithes_ruber	293	Khuzestan_Coast_Iran	29.8	30.1	29.95	48.75	49.83	49.29	2007	2008	40	40	NA	NA	25.84177778	25.333	26.694	0.018893591	NA	NA	NA	NA	1.58262479	1.109373535	2.630496922	0.317888004	25.01444444	22.745	26.39	0.04247458
1231	Carcharhinus_amboinensis	294	North_Australia	-13.9	-10.48	-12.19	130.4	137	133.7	2007	2009	5	15	NA	NA	28.13890244	27.708	29.075	0.010337683	NA	NA	NA	NA	0.706805667	0.318887873	2.457966477	0.768752083	28.04355285	27.602	28.977	0.010643199
1232	Carcharhinus_amboinensis	294	North_Australia	-13.9	-10.48	-12.19	130.4	137	133.7	2007	2009	5	15	NA	NA	28.13890244	27.708	29.075	0.010337683	NA	NA	NA	NA	0.706805667	0.318887873	2.457966477	0.768752083	28.04355285	27.602	28.977	0.010643199
1233	Carcharhinus_leucas	295	North_Australia	-15.62	-10.48	-13.05	130.4	141.26	135.83	2007	2009	5	15	NA	NA	27.91385653	26.96	29.075	0.011180412	NA	NA	NA	NA	0.537981387	0.286090087	3.879432956	0.777129259	27.77535332	26.895	28.977	0.011579689
1234	Caranx_caballus	296	Pacific_Panama	8.37	8.37	8.37	-78.9	-78.9	-78.9	2005	2006	NA	NA	3	100	27.1345	27.099	27.174	0.00133438	NA	NA	NA	NA	1.919500601	1.266973154	2.870623274	0.297208322	16.61975	15.353	19.5	0.116348164
1235	Caranx_caballus	296	Pacific_Panama	8.37	8.37	8.37	-78.9	-78.9	-78.9	2005	2006	NA	NA	3	100	27.1345	27.099	27.174	0.00133438	NA	NA	NA	NA	1.919500601	1.266973154	2.870623274	0.297208322	16.61975	15.353	19.5	0.116348164
1236	Caranx_caballus	296	Pacific_Panama	8.37	8.37	8.37	-78.9	-78.9	-78.9	2005	2006	NA	NA	3	100	27.1345	27.099	27.174	0.00133438	NA	NA	NA	NA	1.919500601	1.266973154	2.870623274	0.297208322	16.61975	15.353	19.5	0.116348164
1237	Istiophorus_platypterus	166	Mazatlan_Mexico	23.25	23.25	23.25	-106.5	-106.5	-106.5	2002	2003	NA	NA	0	200	25.86033333	25.662	26.081	0.005485279	NA	NA	NA	NA	0.529871043	0.327178269	1.163703999	0.492804575	12.37	12.071	14.504	0.064712877
1238	Istiophorus_platypterus	166	Mazatlan_Mexico	23.25	23.25	23.25	-106.5	-106.5	-106.5	2002	2003	NA	NA	0	200	25.86033333	25.662	26.081	0.005485279	NA	NA	NA	NA	0.529871043	0.327178269	1.163703999	0.492804575	12.37	12.071	14.504	0.064712877
1239	Stephanolepis_diaspros	297	Gulf_of_Suez	27.9	29.5	28.7	32.61	33.63	33.12	2004	2007	NA	NA	20	50	22.4938	21.286	24.112	0.045738036	NA	NA	NA	NA	0.351853197	0.343764539	0.362999896	0.028351718	21.573	19.91	23.293	0.056637758
1240	Sebastes_inermis	298	Seto_Inland_Sea_Japan	34.2	34.2	34.2	132.75	132.75	132.75	2011	2012	80	120	NA	NA	18.66311111	18.273	19.164	0.017052654	NA	NA	NA	NA	1.671926067	0.966003405	2.974528909	0.547975479	18.06977778	17.544	18.616	0.017193116
1241	Sebastes_ventricosus	299	Seto_Inland_Sea_Japan	34.2	34.2	34.2	132.75	132.75	132.75	2011	2012	NA	NA	NA	NA	18.66311111	18.273	19.164	0.017052654	NA	NA	NA	NA	1.671926067	0.966003405	2.974528909	0.547975479	NA	NA	NA	NA
1242	Sebastes_cheni	300	Seto_Inland_Sea_Japan	34.2	34.2	34.2	132.75	132.75	132.75	2011	2012	NA	NA	NA	NA	18.66311111	18.273	19.164	0.017052654	NA	NA	NA	NA	1.671926067	0.966003405	2.974528909	0.547975479	NA	NA	NA	NA
1243	Pleurogrammus_monopterygius	301	Gulf_of_Alaska	50	55	52.5	-170	-157	-163.5	1993	1994	NA	NA	0	720	6.445801411	5.209	7.113	0.063932805	NA	NA	NA	NA	1.048665334	0.459276247	3.537159187	0.563634541	3.42266129	3.159	6.337	0.154818789
1244	Pleurogrammus_monopterygius	301	East_Aleutian_Islands	50	55	52.5	-177	-170	-173.5	1993	1994	NA	NA	0	720	5.658142329	5.095	6.446	0.07188547	NA	NA	NA	NA	0.92610582	0.490652038	2.451424821	0.302795634	3.328040665	3.108	4.612	0.066411508
1245	Pleurogrammus_monopterygius	301	Central_Aleutian_Islands	50	55	52.5	-177	177	180	1993	1994	NA	NA	0	720	7.58248091	1.041	13.475	0.389014415	NA	NA	NA	NA	1.196062812	0.31454088	21.99321079	1.330714128	4.242251918	-1.859	12.257	0.589736264
1246	Pleurogrammus_monopterygius	301	West_Aleutian_Islands	50	55	52.5	170	177	173.5	1993	1994	NA	NA	0	720	5.515699099	5	5.946	0.037299811	NA	NA	NA	NA	0.9024709	0.526748119	1.516673985	0.217155406	3.338063063	3.052	5.628	0.076462722
1247	Etrumeus_teres	302	Egyptian_Red_Sea	23.81	27.7	25.755	33.9	36.9	35.4	2001	2003	NA	NA	0	125	25.82330357	24.747	26.825	0.021027225	NA	NA	NA	NA	0.15813597	0.136385349	0.330935078	0.147819688	22.28547321	21.949	23.374	0.011939386
1248	Lethrinus_microdon	303	Egyptian_Red_Sea	23.81	27.7	25.755	33.9	36.9	35.4	2014	2015	NA	80	NA	NA	25.82330357	24.747	26.825	0.021027225	NA	NA	NA	NA	0.15813597	0.136385349	0.330935078	0.147819688	23.03455357	22.494	23.903	0.017394076
1249	Haemulon_californiensis	304	South_California	33.3	34.4	33.85	-119.8	-117.9	-118.85	1995	2004	5	14	NA	NA	16.1942	15.096	17.157	0.039935358	NA	NA	NA	NA	1.514775705	0.784051135	3.576083642	0.47537228	15.78205	14.752	16.591	0.036058886
1250	Haemulon_californiensis	304	South_California	33.3	34.4	33.85	-119.8	-117.9	-118.85	1995	2004	5	14	NA	NA	16.1942	15.096	17.157	0.039935358	NA	NA	NA	NA	1.514775705	0.784051135	3.576083642	0.47537228	15.78205	14.752	16.591	0.036058886
1251	Haemulon_californiensis	304	South_California	33.3	34.4	33.85	-119.8	-117.9	-118.85	1995	2004	5	14	NA	NA	16.1942	15.096	17.157	0.039935358	NA	NA	NA	NA	1.514775705	0.784051135	3.576083642	0.47537228	15.78205	14.752	16.591	0.036058886
1252	Pseudupeneus_grandisquamis	305	Gulf_of_California	21	31	26	-114	-105	-109.5	2004	2005	9	90	NA	NA	23.7764379	17.972	27.346	0.079221538	NA	NA	NA	NA	0.602597772	0.113140223	3.467123089	0.978413146	15.56968471	12.781	26.125	0.107422223
1253	Urobatis_halleri	119	Gulf_of_California	21	31	26	-114	-105	-109.5	2004	2005	9	90	NA	NA	23.7764379	17.972	27.346	0.079221538	NA	NA	NA	NA	0.602597772	0.113140223	3.467123089	0.978413146	15.56968471	12.781	26.125	0.107422223
1254	Thalassoma_lunare	307	Rottnest_Island	-32	-32	-32	115.6	115.6	115.6	1999	2001	NA	18	NA	NA	20.92733333	20.723	21.113	0.00671273	NA	NA	NA	NA	0.361611214	0.222774556	0.681414594	0.48480878	20.855	20.641	21.113	0.007640301
1255	Thalassoma_lunare	307	Abrohos_Island	-28.4	-28.4	-28.4	113.7	113.7	113.7	1999	2001	NA	18	NA	NA	22.20655556	21.9	22.438	0.007807007	NA	NA	NA	NA	0.471756488	0.267309246	0.909668815	0.387357479	22.17266667	21.852	22.399	0.007953477
1256	Thalassoma_lunare	307	South_Ningaloo	-22.87	-22.87	-22.87	113.75	113.75	113.75	1999	2001	NA	18	NA	NA	24.75688889	24.537	24.947	0.006132341	NA	NA	NA	NA	0.271887425	0.195632524	0.42221388	0.319337922	24.67733333	24.423	24.882	0.006864885
1257	Thalassoma_lunare	307	North_Ningaloo	-22.4	-22.4	-22.4	113.7	113.7	113.7	1999	2001	NA	18	NA	NA	24.95688889	24.831	25.066	0.003004945	NA	NA	NA	NA	0.258998457	0.194831238	0.42221388	0.332906552	24.88722222	24.763	24.987	0.002857731
1258	Thalassoma_lunare	307	Scott_reef	-12.21	-12.21	-12.21	123.05	123.05	123.05	1999	2001	NA	18	NA	NA	28.62066667	28.569	28.655	0.000990252	NA	NA	NA	NA	0.222731215	0.178891778	0.324245801	0.198165221	28.50477778	28.473	28.524	0.000544271
1259	Thalassoma_lunare	307	Port_Stephens	-32.7	-32.7	-32.7	152.2	152.2	152.2	1999	2001	NA	18	NA	NA	21.17844444	20.932	21.373	0.007753833	NA	NA	NA	NA	0.395604775	0.262781699	0.881951746	0.49573376	21.01544444	20.767	21.207	0.008073077
1260	Thalassoma_lunare	307	One_Tree_Island_Lagoon	-23.45	-23.45	-23.45	152.07	152.07	152.07	1999	2001	NA	18	NA	NA	24.59255556	24.351	24.797	0.006113761	NA	NA	NA	NA	0.328802867	0.22529592	0.391928514	0.199095224	24.49511111	24.237	24.707	0.006479509
